video_number,primary_view,start_frame,end_frame,position,difficulty,armstand,rotation_type,ss_no,tw_no,final_score
6.0,0.0,28896.0,29052.0,1.0,2.9,0.0,0.0,5.0,0.0,65.25
6.0,0.0,30328.0,30426.0,2.0,3.2,0.0,2.0,7.0,0.0,43.2
6.0,0.0,31786.0,31886.0,2.0,3.3,0.0,0.0,7.0,0.0,75.9
6.0,0.0,33264.0,33346.0,1.0,3.2,0.0,0.0,5.0,3.0,76.8
6.0,0.0,34602.0,34682.0,2.0,3.3,0.0,0.0,7.0,0.0,61.05
6.0,0.0,35930.0,36022.0,1.0,2.9,0.0,0.0,5.0,0.0,78.3
6.0,0.0,37560.0,37656.0,0.0,3.2,1.0,0.0,4.0,3.0,72.0
6.0,0.0,38950.0,39040.0,2.0,3.2,0.0,2.0,7.0,0.0,83.2
6.0,0.0,40414.0,40508.0,2.0,3.3,0.0,0.0,7.0,0.0,80.85
6.0,0.0,42234.0,42330.0,2.0,3.2,0.0,2.0,7.0,0.0,84.8
6.0,0.0,44940.0,45064.0,1.0,2.9,0.0,0.0,5.0,0.0,65.25
6.0,0.0,46592.0,46700.0,2.0,3.3,0.0,3.0,7.0,0.0,61.05
6.0,0.0,48070.0,48164.0,1.0,3.2,0.0,0.0,5.0,3.0,72.0
6.0,0.0,49414.0,49504.0,0.0,3.2,1.0,0.0,4.0,3.0,76.8
6.0,0.0,50948.0,51050.0,2.0,3.2,0.0,2.0,7.0,0.0,67.2
6.0,0.0,52528.0,52622.0,0.0,3.2,1.0,0.0,4.0,3.0,62.4
6.0,0.0,53774.0,53908.0,1.0,3.0,0.0,1.0,7.0,0.0,72.0
6.0,0.0,55268.0,55360.0,0.0,3.2,1.0,0.0,4.0,3.0,64.0
6.0,0.0,56776.0,56890.0,2.0,3.3,0.0,0.0,7.0,0.0,56.1
6.0,0.0,58402.0,58498.0,0.0,3.2,1.0,0.0,4.0,3.0,83.2
6.0,0.0,60144.0,60247.0,2.0,3.2,0.0,2.0,7.0,0.0,72.0
6.0,0.0,61660.0,61754.0,0.0,3.2,1.0,0.0,4.0,3.0,86.4
6.0,0.0,64316.0,64440.0,2.0,3.3,1.0,0.0,6.0,0.0,79.2
6.0,0.0,65914.0,66006.0,2.0,3.2,0.0,2.0,7.0,0.0,80.0
6.0,0.0,67368.0,67468.0,2.0,3.2,0.0,2.0,7.0,0.0,68.8
6.0,0.0,68582.0,68690.0,2.0,3.3,0.0,0.0,7.0,0.0,89.1
6.0,0.0,70216.0,70324.0,2.0,3.3,1.0,0.0,6.0,0.0,72.6
6.0,0.0,71580.0,71698.0,1.0,2.9,0.0,0.0,5.0,0.0,73.95
6.0,0.0,73080.0,73146.0,2.0,3.2,0.0,2.0,7.0,0.0,78.4
6.0,0.0,74442.0,74536.0,2.0,3.2,0.0,2.0,7.0,0.0,81.6
6.0,0.0,75830.0,75922.0,2.0,3.2,0.0,2.0,7.0,0.0,75.2
6.0,0.0,77282.0,77396.0,2.0,3.3,0.0,0.0,7.0,0.0,57.75
6.0,0.0,79080.0,79172.0,2.0,3.3,1.0,0.0,6.0,0.0,66.0
6.0,0.0,80410.0,80520.0,2.0,3.3,0.0,0.0,7.0,0.0,79.2
6.0,0.0,83062.0,83166.0,1.0,3.2,0.0,0.0,5.0,3.0,57.6
6.0,0.0,85050.0,85164.0,1.0,3.2,0.0,0.0,5.0,3.0,70.4
6.0,0.0,86910.0,87014.0,2.0,2.7,0.0,3.0,5.0,0.0,67.5
6.0,0.0,88740.0,88848.0,1.0,3.2,0.0,0.0,5.0,3.0,86.4
6.0,0.0,90706.0,90800.0,1.0,3.2,0.0,0.0,5.0,3.0,70.4
6.0,0.0,92430.0,92580.0,1.0,3.0,0.0,1.0,7.0,0.0,78.0
6.0,0.0,94214.0,94298.0,1.0,3.2,0.0,0.0,5.0,3.0,73.6
6.0,0.0,96032.0,96136.0,1.0,3.2,0.0,0.0,5.0,3.0,76.8
6.0,0.0,97758.0,97860.0,1.0,3.2,0.0,0.0,5.0,3.0,76.8
6.0,0.0,99774.0,99870.0,1.0,3.2,0.0,0.0,5.0,3.0,81.6
6.0,0.0,101782.0,101886.0,1.0,3.2,0.0,0.0,5.0,3.0,76.8
6.0,0.0,103722.0,103800.0,1.0,3.2,0.0,0.0,5.0,3.0,86.4
7.0,0.0,9900.0,9999.0,1.0,1.9,1.0,1.0,2.0,0.0,45.6
7.0,0.0,11076.0,11156.0,1.0,1.6,0.0,1.0,3.0,0.0,43.2
7.0,0.0,12412.0,12508.0,1.0,1.9,1.0,1.0,2.0,0.0,42.75
7.0,0.0,13571.0,13673.0,1.0,2.0,0.0,2.0,3.0,0.0,47.0
7.0,0.0,14822.0,14909.0,1.0,2.0,0.0,2.0,3.0,0.0,36.0
7.0,0.0,15817.0,15916.0,1.0,1.6,0.0,1.0,3.0,0.0,34.4
7.0,0.0,17004.0,17092.0,1.0,1.5,0.0,1.0,0.0,0.0,30.0
7.0,0.0,17984.0,18082.0,1.0,1.6,0.0,1.0,3.0,0.0,33.6
7.0,0.0,18949.0,19032.0,1.0,1.6,0.0,1.0,3.0,0.0,36.0
7.0,0.0,19992.0,20088.0,1.0,1.6,0.0,1.0,3.0,0.0,33.6
7.0,0.0,20839.0,20916.0,1.0,1.6,0.0,1.0,3.0,0.0,26.4
7.0,0.0,23519.0,23606.0,1.0,2.0,0.0,2.0,3.0,0.0,46.0
7.0,0.0,24672.0,24756.0,1.0,2.0,0.0,2.0,3.0,0.0,57.0
7.0,0.0,25759.0,25840.0,1.0,1.6,0.0,1.0,3.0,0.0,32.8
7.0,0.0,26806.0,26893.0,1.0,1.6,0.0,1.0,3.0,0.0,33.6
7.0,0.0,28163.0,28260.0,1.0,1.6,0.0,1.0,3.0,0.0,32.8
7.0,0.0,29235.0,29310.0,1.0,2.0,0.0,2.0,3.0,0.0,44.0
7.0,0.0,30410.0,30516.0,1.0,1.8,0.0,0.0,0.0,0.0,36.9
7.0,0.0,31612.0,31696.0,1.0,2.0,0.0,2.0,3.0,0.0,40.0
7.0,0.0,32671.0,32753.0,1.0,2.0,0.0,2.0,3.0,0.0,44.0
7.0,0.0,33928.0,34012.0,1.0,2.0,0.0,2.0,3.0,0.0,45.0
7.0,0.0,35146.0,35232.0,1.0,2.0,0.0,2.0,3.0,0.0,45.0
7.0,0.0,37600.0,37695.0,1.0,1.8,0.0,0.0,0.0,0.0,43.2
7.0,0.0,38809.0,38907.0,1.0,1.9,0.0,3.0,0.0,0.0,55.1
7.0,0.0,40195.0,40275.0,1.0,2.0,0.0,2.0,3.0,0.0,42.0
7.0,0.0,41428.0,41509.0,0.0,2.1,0.0,3.0,3.0,1.0,40.95
7.0,0.0,43028.0,43124.0,1.0,1.9,0.0,1.0,2.0,0.0,43.7
7.0,0.0,44205.0,44298.0,1.0,1.9,0.0,3.0,0.0,0.0,42.75
7.0,0.0,45480.0,45577.0,1.0,1.9,0.0,3.0,0.0,0.0,29.45
7.0,0.0,46588.0,46675.0,1.0,1.9,0.0,3.0,0.0,0.0,41.8
7.0,0.0,47610.0,47706.0,1.0,1.9,0.0,3.0,0.0,0.0,42.75
7.0,0.0,48749.0,48848.0,1.0,1.9,0.0,3.0,0.0,0.0,38.95
7.0,0.0,49936.0,50012.0,0.0,2.1,0.0,3.0,3.0,1.0,37.8
7.0,0.0,52802.0,52889.0,1.0,1.9,0.0,3.0,0.0,0.0,39.9
7.0,0.0,54043.0,54116.0,0.0,2.1,0.0,1.0,3.0,2.0,56.7
7.0,0.0,55197.0,55292.0,0.0,2.1,0.0,1.0,3.0,2.0,40.95
7.0,0.0,56306.0,56405.0,1.0,1.9,0.0,3.0,0.0,0.0,48.45
7.0,0.0,57855.0,57946.0,0.0,2.1,0.0,1.0,3.0,2.0,40.95
7.0,0.0,58918.0,59002.0,0.0,2.1,0.0,1.0,3.0,2.0,44.1
7.0,0.0,60180.0,60269.0,1.0,2.4,1.0,1.0,4.0,0.0,40.8
7.0,0.0,61350.0,61442.0,0.0,2.0,0.0,0.0,3.0,1.0,41.0
7.0,0.0,62321.0,62401.0,0.0,2.1,0.0,1.0,3.0,2.0,47.25
7.0,0.0,63563.0,63661.0,0.0,2.0,0.0,0.0,3.0,1.0,43.0
7.0,0.0,64699.0,64804.0,1.0,1.9,1.0,1.0,2.0,0.0,28.5
7.0,0.0,67125.0,67226.0,1.0,3.2,0.0,0.0,5.0,3.0,65.6
7.0,0.0,68656.0,68731.0,2.0,3.2,0.0,2.0,7.0,0.0,76.8
7.0,0.0,69963.0,70042.0,1.0,3.0,0.0,1.0,7.0,0.0,48.0
7.0,0.0,71304.0,71395.0,0.0,3.2,1.0,0.0,4.0,3.0,60.8
7.0,0.0,73212.0,73296.0,2.0,3.2,0.0,2.0,7.0,0.0,60.8
7.0,0.0,74383.0,74469.0,2.0,3.2,0.0,2.0,7.0,0.0,59.2
7.0,0.0,75626.0,75693.0,1.0,3.0,0.0,1.0,7.0,0.0,54.0
7.0,0.0,76686.0,76768.0,1.0,3.0,0.0,1.0,7.0,0.0,60.0
7.0,0.0,77717.0,77789.0,1.0,3.0,0.0,1.0,7.0,0.0,52.5
7.0,0.0,78878.0,78949.0,1.0,3.0,0.0,1.0,7.0,0.0,36.0
7.0,0.0,80168.0,80272.0,1.0,3.2,0.0,0.0,5.0,3.0,57.6
7.0,0.0,82499.0,82577.0,1.0,3.0,0.0,1.0,7.0,0.0,55.5
7.0,0.0,83960.0,84053.0,2.0,3.3,0.0,0.0,7.0,0.0,85.8
7.0,0.0,85183.0,85273.0,2.0,2.8,0.0,3.0,5.0,0.0,65.8
7.0,0.0,86398.0,86468.0,2.0,3.2,0.0,2.0,7.0,0.0,52.8
7.0,0.0,88276.0,88357.0,1.0,3.6,0.0,0.0,7.0,0.0,57.6
7.0,0.0,89357.0,89456.0,2.0,3.3,0.0,0.0,7.0,0.0,64.35
7.0,0.0,90468.0,90549.0,2.0,3.2,0.0,2.0,7.0,0.0,51.2
7.0,0.0,91643.0,91722.0,2.0,3.2,0.0,2.0,7.0,0.0,68.8
7.0,0.0,92707.0,92798.0,2.0,3.2,0.0,2.0,7.0,0.0,70.4
7.0,0.0,93987.0,94053.0,2.0,3.2,0.0,2.0,7.0,0.0,65.6
7.0,0.0,95074.0,95155.0,1.0,3.0,0.0,1.0,7.0,0.0,58.5
7.0,0.0,97839.0,97912.0,2.0,3.2,0.0,2.0,7.0,0.0,76.8
7.0,0.0,99279.0,99370.0,2.0,3.4,0.0,3.0,7.0,0.0,91.8
7.0,0.0,100732.0,100819.0,2.0,3.2,0.0,2.0,7.0,0.0,36.8
7.0,0.0,101934.0,102019.0,2.0,3.3,0.0,0.0,7.0,0.0,69.3
7.0,0.0,103353.0,103435.0,2.0,3.4,0.0,3.0,7.0,0.0,71.4
7.0,0.0,104801.0,104893.0,0.0,3.2,1.0,0.0,4.0,3.0,60.8
7.0,0.0,106110.0,106194.0,1.0,3.3,0.0,1.0,5.0,4.0,42.9
7.0,0.0,107291.0,107382.0,2.0,3.3,0.0,0.0,7.0,0.0,69.3
7.0,0.0,108690.0,108787.0,2.0,3.3,1.0,0.0,6.0,0.0,59.4
7.0,0.0,109957.0,110044.0,1.0,2.9,0.0,0.0,5.0,0.0,30.45
7.0,0.0,111338.0,111422.0,2.0,3.2,0.0,2.0,7.0,0.0,40.0
7.0,0.0,114292.0,114400.0,0.0,3.2,1.0,0.0,4.0,3.0,57.6
7.0,0.0,116031.0,116134.0,1.0,3.5,1.0,0.0,6.0,0.0,42.0
7.0,0.0,117402.0,117479.0,1.0,2.9,0.0,0.0,5.0,0.0,34.8
7.0,0.0,118578.0,118659.0,2.0,3.4,0.0,3.0,7.0,0.0,39.1
7.0,0.0,120484.0,120590.0,0.0,3.2,1.0,0.0,4.0,3.0,62.4
7.0,0.0,121527.0,121610.0,2.0,3.4,0.0,3.0,7.0,0.0,47.6
7.0,0.0,123031.0,123122.0,2.0,3.3,0.0,0.0,7.0,0.0,29.7
7.0,0.0,124567.0,124660.0,0.0,3.2,1.0,0.0,4.0,3.0,52.8
7.0,0.0,125824.0,125902.0,2.0,3.3,0.0,0.0,7.0,0.0,56.1
7.0,0.0,126957.0,127036.0,1.0,3.2,0.0,0.0,5.0,3.0,64.0
7.0,0.0,128307.0,128389.0,2.0,2.8,0.0,3.0,5.0,0.0,44.8
7.0,0.0,131521.0,131612.0,2.0,3.3,0.0,0.0,7.0,0.0,41.25
7.0,0.0,132779.0,132858.0,1.0,3.2,0.0,0.0,5.0,3.0,89.6
7.0,0.0,134050.0,134140.0,1.0,3.2,0.0,0.0,5.0,3.0,62.4
7.0,0.0,135127.0,135211.0,1.0,3.2,0.0,0.0,5.0,3.0,59.2
7.0,0.0,136924.0,137016.0,1.0,3.6,0.0,0.0,5.0,5.0,84.6
7.0,0.0,138096.0,138205.0,1.0,3.2,0.0,0.0,5.0,3.0,60.8
7.0,0.0,139623.0,139721.0,2.0,3.4,0.0,3.0,7.0,0.0,44.2
7.0,0.0,140826.0,140921.0,1.0,3.2,0.0,0.0,5.0,3.0,67.2
7.0,0.0,141964.0,142040.0,1.0,3.6,0.0,0.0,5.0,5.0,75.6
7.0,0.0,143384.0,143483.0,0.0,3.2,1.0,0.0,4.0,3.0,67.2
7.0,0.0,144939.0,145031.0,2.0,3.3,0.0,0.0,7.0,0.0,46.2
9.0,0.0,9983.0,10095.0,1.0,1.6,0.0,1.0,3.0,0.0,36.0
9.0,0.0,11388.0,11525.0,1.0,1.6,0.0,1.0,3.0,0.0,34.4
9.0,0.0,12752.0,12889.0,1.0,1.6,0.0,1.0,3.0,0.0,36.0
9.0,0.0,14036.0,14177.0,1.0,1.6,0.0,1.0,3.0,0.0,28.8
9.0,0.0,15332.0,15478.0,1.0,1.6,0.0,1.0,3.0,0.0,33.6
9.0,0.0,16369.0,16523.0,1.0,1.6,0.0,1.0,3.0,0.0,31.2
9.0,0.0,17546.0,17690.0,1.0,1.6,0.0,1.0,3.0,0.0,40.0
9.0,0.0,18961.0,19113.0,1.0,1.6,0.0,1.0,3.0,0.0,35.2
9.0,0.0,20211.0,20330.0,1.0,1.6,0.0,1.0,3.0,0.0,31.2
9.0,0.0,21378.0,21533.0,1.0,1.6,0.0,1.0,3.0,0.0,39.2
9.0,0.0,22617.0,22781.0,1.0,1.6,0.0,1.0,3.0,0.0,33.6
9.0,0.0,25210.0,25341.0,1.0,2.0,0.0,2.0,3.0,0.0,46.0
9.0,0.0,26528.0,26625.0,1.0,2.0,0.0,2.0,3.0,0.0,43.0
9.0,0.0,27784.0,27885.0,1.0,2.0,0.0,2.0,3.0,0.0,45.0
9.0,0.0,29283.0,29401.0,1.0,2.0,0.0,2.0,3.0,0.0,33.0
9.0,0.0,30584.0,30735.0,1.0,2.0,0.0,2.0,3.0,0.0,31.0
9.0,0.0,31939.0,32030.0,1.0,2.0,0.0,2.0,3.0,0.0,42.0
9.0,0.0,33170.0,33288.0,1.0,2.0,0.0,2.0,3.0,0.0,54.0
9.0,0.0,34554.0,34644.0,1.0,2.0,0.0,2.0,3.0,0.0,50.0
9.0,0.0,35842.0,35954.0,1.0,2.0,0.0,2.0,3.0,0.0,44.0
9.0,0.0,37065.0,37163.0,1.0,2.0,0.0,2.0,3.0,0.0,50.0
9.0,0.0,38310.0,38401.0,1.0,2.0,0.0,2.0,3.0,0.0,48.0
9.0,0.0,40955.0,41068.0,0.0,1.8,0.0,0.0,0.0,0.0,41.4
9.0,0.0,42280.0,42387.0,0.0,1.8,0.0,0.0,0.0,0.0,32.4
9.0,0.0,43438.0,43541.0,0.0,1.8,0.0,0.0,0.0,0.0,37.8
9.0,0.0,44900.0,45003.0,0.0,1.9,1.0,1.0,2.0,0.0,38.0
9.0,0.0,46334.0,46450.0,0.0,1.8,0.0,0.0,0.0,0.0,32.4
9.0,0.0,47619.0,47730.0,0.0,1.8,0.0,0.0,0.0,0.0,40.5
9.0,0.0,48787.0,48892.0,0.0,1.9,0.0,3.0,0.0,0.0,51.3
9.0,0.0,49966.0,50067.0,0.0,1.9,0.0,3.0,0.0,0.0,42.75
9.0,0.0,51216.0,51312.0,0.0,2.0,0.0,0.0,3.0,1.0,44.0
9.0,0.0,52226.0,52329.0,0.0,1.9,0.0,3.0,0.0,0.0,37.05
9.0,0.0,53440.0,53575.0,0.0,1.9,0.0,3.0,0.0,0.0,44.65
9.0,0.0,55932.0,56090.0,0.0,1.9,0.0,3.0,0.0,0.0,43.7
9.0,0.0,57235.0,57338.0,0.0,1.9,0.0,3.0,0.0,0.0,40.85
9.0,0.0,58358.0,58465.0,0.0,1.9,0.0,3.0,0.0,0.0,39.9
9.0,0.0,59659.0,59776.0,0.0,1.9,0.0,3.0,0.0,0.0,37.05
9.0,0.0,60851.0,60958.0,0.0,1.9,0.0,3.0,0.0,0.0,37.05
9.0,0.0,62021.0,62127.0,0.0,1.9,0.0,3.0,0.0,0.0,22.8
9.0,0.0,63132.0,63270.0,0.0,2.1,0.0,1.0,3.0,2.0,56.7
9.0,0.0,64340.0,64446.0,0.0,2.0,0.0,0.0,3.0,1.0,47.0
9.0,0.0,65503.0,65605.0,0.0,1.9,0.0,3.0,0.0,0.0,42.75
9.0,0.0,66655.0,66762.0,0.0,2.0,0.0,0.0,3.0,1.0,45.0
9.0,0.0,68003.0,68192.0,0.0,1.9,1.0,1.0,2.0,0.0,45.6
9.0,0.0,70677.0,70793.0,2.0,2.8,0.0,2.0,5.0,0.0,53.2
9.0,0.0,71822.0,71925.0,2.0,2.8,0.0,3.0,5.0,0.0,56.0
9.0,0.0,73102.0,73237.0,1.0,3.2,0.0,0.0,5.0,3.0,56.0
9.0,0.0,74685.0,74802.0,2.0,2.8,0.0,2.0,5.0,0.0,37.8
9.0,0.0,76239.0,76345.0,1.0,2.6,0.0,0.0,5.0,3.0,44.2
9.0,0.0,77333.0,77532.0,1.0,2.7,0.0,1.0,7.0,0.0,35.1
9.0,0.0,78564.0,78728.0,1.0,3.0,0.0,1.0,7.0,0.0,85.5
9.0,0.0,79766.0,79893.0,1.0,3.0,0.0,1.0,7.0,0.0,73.5
9.0,0.0,81020.0,81166.0,1.0,2.7,0.0,1.0,7.0,0.0,54.0
9.0,0.0,82172.0,82316.0,1.0,2.3,0.0,1.0,5.0,0.0,54.05
9.0,0.0,83569.0,83675.0,2.0,3.2,0.0,2.0,7.0,0.0,62.4
9.0,0.0,85759.0,85928.0,1.0,3.0,0.0,1.0,7.0,0.0,58.5
9.0,0.0,87120.0,87211.0,2.0,3.2,0.0,2.0,7.0,0.0,48.0
9.0,0.0,88710.0,88800.0,0.0,3.2,1.0,0.0,4.0,3.0,59.2
9.0,0.0,89977.0,90145.0,2.0,2.7,0.0,1.0,7.0,0.0,25.65
9.0,0.0,91018.0,91160.0,1.0,3.0,0.0,1.0,7.0,0.0,43.5
9.0,0.0,92480.0,92574.0,0.0,3.3,1.0,0.0,6.0,0.0,52.8
9.0,0.0,93769.0,93857.0,2.0,3.2,0.0,2.0,7.0,0.0,86.4
9.0,0.0,95046.0,95164.0,1.0,2.6,0.0,0.0,5.0,1.0,58.5
9.0,0.0,96517.0,96617.0,0.0,2.4,1.0,1.0,4.0,0.0,52.8
9.0,0.0,97668.0,97756.0,1.0,2.8,0.0,2.0,5.0,0.0,61.6
9.0,0.0,99010.0,99094.0,0.0,3.2,1.0,0.0,4.0,3.0,48.0
9.0,0.0,101864.0,101979.0,1.0,2.8,0.0,3.0,5.0,0.0,47.6
9.0,0.0,103547.0,103649.0,0.0,3.2,1.0,0.0,4.0,3.0,59.2
9.0,0.0,104954.0,105064.0,1.0,3.0,0.0,1.0,7.0,0.0,49.5
9.0,0.0,106816.0,106900.0,2.0,2.7,1.0,0.0,4.0,1.0,40.5
9.0,0.0,108204.0,108389.0,1.0,2.9,0.0,0.0,5.0,0.0,24.65
9.0,0.0,109553.0,109650.0,1.0,2.9,0.0,0.0,5.0,0.0,37.7
9.0,0.0,111078.0,111160.0,0.0,3.2,1.0,0.0,4.0,3.0,81.6
9.0,0.0,112525.0,112616.0,0.0,3.2,1.0,0.0,4.0,3.0,60.8
9.0,0.0,113835.0,113915.0,1.0,2.8,0.0,2.0,5.0,0.0,50.4
9.0,0.0,115294.0,115378.0,0.0,2.7,1.0,0.0,4.0,1.0,40.5
9.0,0.0,116294.0,116433.0,1.0,3.0,0.0,1.0,7.0,0.0,58.5
9.0,0.0,118265.0,118421.0,1.0,2.9,0.0,1.0,5.0,2.0,56.55
9.0,0.0,119832.0,119957.0,0.0,3.3,0.0,0.0,3.0,7.0,59.4
9.0,0.0,121131.0,121213.0,2.0,3.2,0.0,2.0,7.0,0.0,52.8
9.0,0.0,122598.0,122704.0,0.0,2.6,0.0,0.0,5.0,1.0,40.3
9.0,0.0,124039.0,124139.0,2.0,3.2,0.0,2.0,7.0,0.0,48.0
9.0,0.0,125259.0,125359.0,2.0,2.8,0.0,3.0,5.0,0.0,46.2
9.0,0.0,126656.0,126774.0,1.0,3.2,0.0,0.0,5.0,3.0,80.0
9.0,0.0,128104.0,128202.0,2.0,3.2,0.0,2.0,7.0,0.0,81.6
9.0,0.0,129290.0,129437.0,1.0,2.9,0.0,1.0,5.0,2.0,34.8
9.0,0.0,130527.0,130625.0,0.0,2.8,0.0,0.0,3.0,5.0,54.6
9.0,0.0,131770.0,131896.0,1.0,3.2,0.0,0.0,5.0,3.0,62.4
10.0,0.0,10028.0,10130.0,1.0,2.8,0.0,2.0,5.0,0.0,42.0
10.0,0.0,11910.0,12018.0,1.0,2.6,0.0,0.0,5.0,1.0,55.9
10.0,0.0,13350.0,13504.0,2.0,2.7,0.0,1.0,7.0,0.0,43.2
10.0,0.0,14914.0,15068.0,2.0,2.7,0.0,1.0,7.0,0.0,48.6
10.0,0.0,16640.0,16746.0,2.0,2.8,0.0,3.0,5.0,0.0,63.0
10.0,0.0,18220.0,18326.0,1.0,3.2,0.0,0.0,5.0,3.0,62.4
10.0,0.0,19484.0,19620.0,1.0,2.3,0.0,1.0,5.0,0.0,50.6
10.0,0.0,21974.0,22064.0,1.0,2.8,0.0,2.0,5.0,0.0,64.4
10.0,0.0,23620.0,23718.0,2.0,3.2,0.0,2.0,7.0,0.0,67.2
10.0,0.0,25076.0,25216.0,1.0,3.0,0.0,1.0,7.0,0.0,73.5
10.0,0.0,26558.0,26694.0,1.0,3.0,0.0,1.0,7.0,0.0,81.0
10.0,0.0,29350.0,29504.0,2.0,2.7,0.0,1.0,7.0,0.0,40.5
10.0,0.0,30772.0,30918.0,1.0,3.0,0.0,1.0,7.0,0.0,40.5
10.0,0.0,32702.0,32806.0,2.0,3.3,1.0,0.0,6.0,0.0,39.6
10.0,0.0,34464.0,34564.0,1.0,2.4,1.0,1.0,4.0,0.0,57.6
10.0,0.0,36262.0,36362.0,2.0,3.2,0.0,2.0,7.0,0.0,43.2
10.0,0.0,38070.0,38162.0,0.0,3.2,1.0,0.0,4.0,3.0,65.6
10.0,0.0,39684.0,39756.0,1.0,2.8,0.0,2.0,5.0,0.0,67.2
10.0,0.0,42230.0,42376.0,1.0,3.0,0.0,1.0,7.0,0.0,58.5
10.0,0.0,44092.0,44196.0,0.0,3.2,1.0,0.0,4.0,3.0,68.8
10.0,0.0,45690.0,45802.0,1.0,2.6,0.0,0.0,5.0,1.0,59.8
10.0,0.0,47296.0,47384.0,2.0,3.2,0.0,2.0,7.0,0.0,86.4
10.0,0.0,50436.0,50544.0,1.0,2.7,1.0,0.0,4.0,1.0,44.55
10.0,0.0,52332.0,52426.0,1.0,2.9,0.0,0.0,5.0,0.0,52.2
10.0,0.0,53974.0,54086.0,1.0,2.9,0.0,0.0,5.0,0.0,31.9
10.0,0.0,55670.0,55756.0,1.0,2.8,0.0,2.0,5.0,0.0,60.2
10.0,0.0,57664.0,57780.0,0.0,3.2,1.0,0.0,4.0,3.0,65.6
10.0,0.0,59304.0,59404.0,1.0,3.0,0.0,1.0,7.0,0.0,58.5
10.0,0.0,61190.0,61282.0,1.0,2.7,1.0,0.0,4.0,1.0,59.4
10.0,0.0,64036.0,64148.0,2.0,2.8,0.0,3.0,5.0,0.0,33.6
10.0,0.0,65516.0,65678.0,1.0,3.0,0.0,1.0,7.0,0.0,60.0
10.0,0.0,67418.0,67514.0,0.0,3.2,1.0,0.0,4.0,3.0,68.8
10.0,0.0,69114.0,69218.0,0.0,3.2,1.0,0.0,4.0,3.0,75.2
10.0,0.0,72450.0,72550.0,1.0,2.6,0.0,0.0,5.0,1.0,35.1
10.0,0.0,74364.0,74458.0,2.0,3.2,0.0,2.0,7.0,0.0,48.0
10.0,0.0,75958.0,76070.0,2.0,2.8,0.0,3.0,5.0,0.0,44.8
10.0,0.0,77536.0,77676.0,1.0,2.9,0.0,1.0,5.0,2.0,58.0
10.0,0.0,79380.0,79490.0,0.0,3.3,0.0,0.0,3.0,7.0,52.8
10.0,0.0,81210.0,81304.0,2.0,3.2,0.0,2.0,7.0,0.0,54.4
10.0,0.0,82788.0,82876.0,0.0,2.8,0.0,0.0,3.0,5.0,57.4
10.0,0.0,84362.0,84502.0,1.0,2.9,0.0,1.0,5.0,2.0,52.2
10.0,0.0,86046.0,86158.0,1.0,3.2,0.0,0.0,5.0,3.0,62.4
10.0,0.0,87902.0,88000.0,2.0,3.2,0.0,2.0,7.0,0.0,73.6
10.0,0.0,89638.0,89744.0,1.0,3.2,0.0,0.0,5.0,3.0,81.6
13.0,0.0,3528.0,3664.0,1.0,3.0,0.0,1.0,7.0,0.0,67.5
13.0,0.0,5219.0,5318.0,1.0,3.2,0.0,0.0,5.0,3.0,75.2
13.0,0.0,7009.0,7177.0,1.0,3.0,0.0,1.0,7.0,0.0,63.0
13.0,0.0,8764.0,8907.0,1.0,3.0,0.0,1.0,7.0,0.0,75.5
13.0,0.0,10594.0,10735.0,1.0,3.0,0.0,1.0,7.0,0.0,73.5
13.0,0.0,12309.0,12427.0,1.0,3.0,0.0,1.0,7.0,0.0,82.5
13.0,0.0,15582.0,15690.0,0.0,3.2,1.0,0.0,4.0,3.0,75.2
13.0,0.0,17389.0,17481.0,2.0,3.2,0.0,2.0,7.0,0.0,70.4
13.0,0.0,19387.0,19486.0,2.0,3.3,0.0,0.0,7.0,0.0,69.3
13.0,0.0,21196.0,21299.0,1.0,2.9,0.0,0.0,5.0,0.0,69.6
13.0,0.0,23427.0,23533.0,2.0,3.2,0.0,2.0,7.0,0.0,64.0
13.0,0.0,25153.0,25251.0,2.0,3.2,0.0,2.0,7.0,0.0,78.4
13.0,0.0,28891.0,28991.0,2.0,3.2,0.0,2.0,7.0,0.0,72.0
13.0,0.0,30390.0,30517.0,1.0,3.0,0.0,1.0,7.0,0.0,67.5
13.0,0.0,32341.0,32428.0,1.0,2.8,0.0,2.0,5.0,0.0,65.8
13.0,0.0,34240.0,34338.0,0.0,3.2,1.0,0.0,4.0,3.0,76.8
13.0,0.0,36041.0,36157.0,2.0,3.3,0.0,0.0,7.0,0.0,57.8
13.0,0.0,37902.0,37984.0,0.0,3.2,1.0,0.0,4.0,3.0,86.4
13.0,0.0,41174.0,41321.0,1.0,3.2,0.0,0.0,5.0,3.0,72.0
13.0,0.0,42970.0,43063.0,0.0,3.2,1.0,0.0,4.0,3.0,72.0
13.0,0.0,45014.0,45112.0,2.0,3.3,1.0,0.0,6.0,0.0,69.3
13.0,0.0,46981.0,47075.0,2.0,3.2,0.0,2.0,7.0,0.0,68.8
13.0,0.0,48991.0,49090.0,2.0,3.3,1.0,0.0,6.0,0.0,59.4
13.0,0.0,50583.0,50695.0,2.0,3.3,0.0,0.0,7.0,0.0,79.2
13.0,0.0,53641.0,53768.0,2.0,3.3,0.0,0.0,7.0,0.0,34.7
13.0,0.0,55098.0,55218.0,2.0,2.8,0.0,3.0,5.0,0.0,72.8
